Comment,label
iPhone5S是七年前的產品了,2
又有人在造謠了==,2
更新也可以酸XD,2
SE不能更新了嗎,2
很佛啊 真的佛心公司 售價雖然貴 但是軟體更新一直,0
強,2
馬上自爆，笑死,2
很好啊，更新,2
馬上被檢舉 笑死,2
上站次數那麼少八成是分身,2
SE去更新13.5,2
不用反光了，更新不是免費的，都算在售價裡上繳了,2
續航力加強 呵呵 想到最近蘋果才在賠錢的那件事,1
是真的續航力加強還是把之前偷偷扣掉的續航力還回,1
來？,2
是為了對抗jb吧,2
我安卓從來不更新也活的很好,2
推樓上，錢就是要花在刀口上,2
好可怕 只是回一樓的話被肅清了 連評論系統都不行,2
更新降低續航 ok的,2
19樓 不意外XD,2
蘋果很爛，不過安卓廠軟體支援更爛的比比皆是,2
粿粉：哇你看蘋果更新好久好佛心喔屌打卓卓,1
蘋果：...（爆出降速門）,2
看看s20的表現 旗艦還是買iphone吧,2
安卓每次更新都在期待新功能 ios每次更新都...很像,2
都一樣,2
除了排版設計不太一樣之外也沒新功能 那更新很久的,2
用意是？,2
說安卓一年卡頓也太浮誇 明明就能撐個兩年左右,2
更新也能酸真的笑死,2
安卓越不更新價值越高，懂？,2
ios只能跟著原廠更新阿 庫克吐什麼就更新什麼，我安,2
卓愛刷什麼刷什麼 還有lineage OS,2
都2020了還在吹刷機= =,2
卓粉每次嗆果粉盤子，可是一談到更新就裝聾作啞。,2
越更新越爛，我ipadpro決定保留在11就好,1
安卓10也可以拉 獨立支援PLAY系統更新,2
但安卓10以下的機種 真的兩年後就別期望了,2
iphone就是強迫你買5年軟體更新費嚕,2
果粉整天幻想安卓沒更新，別人用手段把舊款降速之後,2
放一個更新就磕頭謝皇上，笑死,1
然後慢到爆炸，何必呢？,1
一堆果粉好像搞不太清楚，開放系統是什麼東西,1
5S還有 好猛,2
雖然現在能用的話也蠻卡把,2
反觀安卓....淚奔,1
6s繼續戰1年好了，捨不得丟..順順的,2
家中ipad越更新越卡，永遠不相信蘋果的更新，一定要,1
先觀望才行！,2
反觀6年前的HTC M8還要手動刷Android 10,2
安卓不更新其實也不會怎樣吧 蘋果不更新一些新東西,2
都不給你用了,2
意思是安卓更新不會加入新東西嗎？,2
真有人以為手機廠都不會測試 XD,2
這沒有什麼好吹的，能與不能，就是差很多，東西是我,2
的，我居然還要看廠商臉色？,2
安卓qq,2
安卓刷機我刷那麼多年 真的沒幾個穩定能用,2
板上的安卓旗艦到底用哪隻？上市一年就卡頓不能更新,2
更新後又要偷降速了,2
嗎,2
比較好奇這麼個人化的東西不用試戴配起來焦距會對嗎,2
配度數之後把處方寫完去製造眼鏡不是嗎？,2
每個人眼距/眼位都不一樣啊,2
Google蠢蠢欲動，準備瓢竊,2
十幾年的apple user現在對apple完全無感,2
商標一定要很明顯,2
看重量多重or電池多大,2
眼鏡感覺就不太實用 之前不就有google的？,2
不是眼睛不實用，是Google的不好用,2
Google發表的是出來炒噱頭的半成品,2
戴這個會近視嗎？,2
度數高的一定很重==,2
記得要把logo放在鏡片上,2
現在有另一款AR，空拍機那邊宣傳好像很好用，epson,2
的。不過我覺得要成熟應該還要在一兩世代。目前大概,2
接手機輸出變80(5X)吋大螢幕，然後還能走路(AR),2
其他家手機的品牌有這麼不堪嗎？LOGO都沒價值？,2
蘋果晶片強啊∼處理不會有延遲,0
反應速度太慢大概就沒人想用了,2
google 設計的太突兀了∼一看就是宅宅戴的,1
作弊神器==,2
不想看起來大宅就去買名牌眼鏡阿,2
配眼鏡又不是度數對就好...,2
google那個不是因為隱私問題嗎 換成蘋果就沒事？,2
看起來應該跟epson的那款智慧眼鏡一樣,2
液晶體顯影眼鏡已經過時了，該出隱形液晶體顯影眼,2
鏡吧,2
其實如果蘋果夠大的話 沒VR也可以啦,2
隱私問題一定要面對，然後就...不知怎麼走下去了,2
23樓圖 滿好笑的XD,2
創新,2
:,2
可以透視嗎,2
潮男標配 以後沒有全身都apple就落伍了 台灣可能一,2
半眼鏡店因此倒店,2
重新定義之術:蘋果重新定義了眼鏡,2
當初Google眼鏡是因為隱私問題下架，換商標就沒有了,2
現在妳各位戴的以後就不是眼鏡,2
可以看戰鬥力嗎,2
重新定義眼鏡,2
重新定義,2
要把眼鏡行壓在地上摩擦惹,2
出隱形眼鏡版本再叫我,2
不期不待 這幾年蘋果沒啥創新,1
結果越戴近視越深,2
電子垃圾確認,1
真的欸，這樣眼鏡行就真的沒什麼生意了。,2
如果蘋果新推出穿戴裝置革命，那麼未來眼鏡行將不,2
復存在。,2
畢竟安卓會出一大堆中低階的。,2
如果卓廠來做的話，會做成超大鏡面，以現在的觀點,2
來看滿好笑的。,2
散光有嗎,2
可以先戴隱眼 再戴這個眼鏡吧,2
杯雞塔的戰力如何？,2
??肉雞的戰力值破表！,2
開個六給他 讓他贏莊家 100 塊,2
傳啊傳,2
可以測戰鬥力嗎?,2
現行眼鏡款式大鏡片跟小鏡片都有啊，哪裡好笑？,2
可以爽作弊了,2
度數還有屈光那些的不是嗎（？） 光拿處方沒用阿,2
說不定角度歪了 我是覺得來台灣機會渺茫,2
智慧眼鏡如果自由調整度數  根本就沒有出的意義,2
如果不能,2
測戰鬥力XD,2
以後：眼鏡沒電了怎麼辦,2
google眼鏡又要超前抄襲了嗎 真不要臉,2
什麼時候出隱形液晶體顯影眼鏡,2
等有隱眼我再買,2
眼鏡也是有分尺寸的啊 而且東方人鼻子沒那麼挺 框適,2
不適合是一個問題 而且先驗光再給apple配鏡片 這在,2
台灣不知道有沒有法規的問題,2
解決方法就跟現行的很多運動用風鏡一樣，有近視的要,2
碼就自行雷射，不然就是先戴隱眼再配戴運動用風鏡,2
甚麼時候能實現刀劍神域的世界呢,2
重新定義,2
可以插尿袋延長續行吧。,2
很可以...希望配個德國薄鋼...完美！,2
先提醒一件事，不管Google眼鏡好不好用，之前一個很,2
"大的問題就是有人會排斥""有戴這種眼鏡""的人，有些地",2
方甚至會要求不能戴這種眼鏡，所以後來Google才比較,2
偏向專攻於醫療或特定企業用途,2
排斥的人立場也很合理，因為你這樣戴著就有點像把手,2
機鏡頭對著對方，可以去看、分析、錄所有東西,2
要看起來像一般眼鏡才會紅，像google的就太明顯有,2
種突兀感，會讓人有戒心,2
要說突兀之前要先了解一下硬體配置要克服多少技術，,2
才有可能把這麼多零件塞成戴起來只像在戴眼鏡,2
而且看得出來差別還能防範，真要是有天能做到跟一般,2
眼鏡看不出差別(我是不信蘋果還是任何一個企業現在,2
有這種還不屬於這個時代的技術)，那時的議題就已經,2
不是介不介意、而是應該遵守怎樣的穩私使用公約了,2
真的會介意沒隱私,2
下面講了一篇，卻不知道我在上面就說完了XDDDDD,2
有空去看看epson出的那兩款吧，如果最新這款是沒隱,2
"私的問題。當然系統得""外掛""才行，不過這東西其實有",2
人帶出潮流就還好。當初兩根菸蒂也被說容易掉，現在,2
大家不是買耳罩就是真藍芽。,2
另外給蘋果做，好處是軟體能跟上吧。給epson做，他,2
們軟體能力沒法和蘋果一樣，有人重新定義也好，目前,2
技術和硬體反而不是最大問題，而是軟體。,2
樓上是指眾開發商覺得有利可圖而跟進的生態系是吧,2
這方面的確是蘋果比較容易做到的事,2
感覺雞肋,1
功能有是一回事，細膩度跟體驗又是一回事,2
會不會被監控又是另外一回事,2
Charge 4怎麼可能3000元以內,2
最近買了SE 驚覺我的手錶比手機貴,2
不輸 就是沒有贏,2
除了蘋果,2
路上沒看過其它雜牌表耶,2
樓上沒看到一堆米環嗎?,2
怎麼可能，路上一堆其他好嗎,2
老實說，一直很好奇那種會說路上只看得到iPhone或蘋,2
果手錶的是怎麼做到的,2
是眼睛是自動無視蘋果產品。真果粉認證能力(?),2
Garmin好買的應該是v?vosmart4,2
他可能認不出蘋果以外的錶阿,2
現在母親節活動3388 算是在台灣過保固還能持續可修,2
噓的那隻就果粉啊== 辦公室就小米*1/華為*2/APPLE*1,2
手錶怎麼不比一下銷量了？,2
小米四真的是夠用了 我想不到手錶還要有什麼功能,2
的選擇 13年買的620 現在停產但還是可送修看看,2
成功的產品應該是比利潤 但電子手錶要充電很搞笑,1
apple watch的價格不只是《稍》高一點吧....,1
其他手錶順暢度能比嗎,2
我覺得oppo watch很好用欸 只差不能活富而已,2
apple watch 5 44mm差不多一台SE2,2
米環根本爛，只有時間準,1
米動手錶青春版 續航優 大太陽下也看得清楚 基本的,2
訊息通知跟接掛電話 讚,2
認真回！一堆牌子都做很好甚至比蘋果好,0
但小米真的是垃圾,1
"真要提心率之類監測,數千元甚至萬元級產品,還不是會",2
被專用運動心率監測胸帶之類的用品打臉?以藍牙應用,2
"如音樂控制,通知廣播之類的,小米手環就夠用了",2
"我相信買便宜手環或手錶的人,也不會把他提供的監測",2
資料當真,2
APPLE WATCH叫做價錢稍高喔..,1
我戴fitbit versa 在台北還沒看過有人跟我一樣戴fit,2
bit的,2
智慧手環價值來自續航力吧,2
apple watch 哪來的實用性,1
智慧手錶最有趣的一點是：一堆人買來就當手錶用而已,2
… 那你到底買這個幹嘛？買來充電的嗎 XD,2
日夜班作息的人 用小米手環根本無法監測睡眠,2
只為了裝逼買破爛蘋果手錶,1
先不管甚麼品牌，我覺得手錶或手環很有用耶，尤其是,2
女生手機放包包，來電或訊息常漏接的人,2
屁啦路上一堆小米手環 不是只有Apple Watch啦 XDD,2
我就是買來當手錶用啊 一個可以接收手機通知的手錶,2
不然手機都收著 又不會隨時拿著 容易漏訊息,2
所以不輸是輸了還是贏了？,2
照中文來翻譯 不輸應該是 其他>=apple watch,2
4a只贏拍照跟續航吧,1
不打遊戲日常使用會差到哪裡去 但是se2又能打幾場,2
你如果只看規格代表你根本不常來手機版,2
"拍照選pixel,遊戲選se吧 畢竟se少了夜拍",2
你也陷入了思維盲區 會去看評測網站的人非客群,2
自然調查出來會跟市場反應有偏差,2
我覺得小螢幕手機不太適合遊戲使用,2
啊 我是客群啊~ 剛好要換一台便宜的 才找評測,2
規格有一點很好奇 這麼小手機為什麼需要5.2oz? 電,2
池容量也超小 那重量到底來自什麼元件?,2
150g還好了吧 樓上去看一下i11有多重,2
一定右邊屌打啊…,2
相機差蠻多的吧 而且pixel好像也有獨立的安全性晶,2
片 電池也不可能只有1800（雖然不知道唉鳳的乳魔是,2
真是假）,2
我也很期待4a，想買相機,0
右邊優勢理論上只有螢幕尺寸吧,2
按照p3→p3a電池變大的趨勢預測p4→p4a有可能會增加,2
續航,2
就怕4a沒防潑水,2
大家?問機?,2
真正開賣拿到手後，評價就不一樣囉...,2
秒選se,2
秒選se,2
所以才要選LCD阿。另外台google去搞了無法移轉保固,2
的小把戲。更沒有買它的理由。,2
台google買chromcast這種小東西就好,2
什麼？不給轉移保固囉…,2
買台積電製造的,2
地表最強運算,2
pixel主要是保固問題吧,2
拍照別選SE 現在各種AI即時運算 那電量撐不住,1
相機拍出來就差很多了，pixel軟體調較後跟SE會差一,2
截,2
單純回答原po問題，個人會選4a,0
還沒出的手機要怎麼問機,2
秒選4a，軟體屌打,0
秒選se,2
品牌價值 維修 旗艦CPU 價格便宜整個打爆,0
SE全方位屌打,0
Pixel這種糞維修還需要考慮喔,1
結論：都不要，等明年,2
安卓這麼多可以選幹嘛選一個大便Pixel,2
pixel就買親兒子跟相機阿,2
當然4a,2
se那個螢幕真的是殘到笑死人，跟我七年前的手機螢幕,2
一樣大,2
用過pixel真的回不去，其他家介面實在太花,0
pixel好用，拍照強，沒有蘋果迷思可以考慮,2
4a相機 螢幕都大勝 如果重度遊戲就se,2
小螢幕小電量 是要玩二小時強迫休息半小時嗎,2
雖然我卓派的，但這次會選se,2
明顯缺點就上下大黑邊，很過時,1
玩遊戲SE屌打 其他部分4a獲勝 誰贊成誰反對,2
pixel那個照相強到很噁心，尤其是夜拍真的沒有幾隻,0
可以跟它打的,2
現實就是SE是一台不平衡的手機，A13放上面根本性能,2
"過剩,雖然可以撐過更多次系統升級，但是買這種平價",2
機卻會用很多年的人有多少?隨時都會傳染換換病好嗎,2
重度遊戲就是傷眼跟尿袋不離身而已,2
螢幕大小，原生安卓，照相，續航，選4a,2
se給的是用習慣ios的人考慮的,2
當然4a呀 啥時才要出...,0
小螢幕就是去死 結案,2
妙選4a啊，這麼安全,0
小螢幕玩遊戲 賣鬧啊........,2
在那邊反串也太噁心了,2
到時候銷售排名就知道了,2
板上搜尋pixel保固慘痛經驗一堆,2
不要跟自己時間過不去,2
在國外買還可以 台灣的話自己賭,2
當然是4a,2
坐等5e,2
4A的拍照除了沒廣角 其他的都可以跟旗艦一戰 很可以,0
光這點 若壓在1萬3 個人可以接受,2
4a除了CPU、沒防水(？)以外 我覺得都還不錯,0
高效能遊戲用4.7吋玩，笑了,1
是說這兩台可以錄4K 60fps影片嗎？,2
還有螢幕畫質啊 SE怎麼開1080P,2
光CPU就差很多,2
秒選SE,2
可是根本不知道4a會怎樣餒 怎麼選,2
螢幕差太多了,2
螢幕那麼小說適合遊戲？ 玩沒多久眼睛就很累了,2
手機版自嗨4a  現實世界se2賣爆,2
小螢幕去死也太偏激，別人也可以嗆大螢幕不如帶平板,2
現實會賣爆也是無腦跟風仔佔世界總人口比較多啊,2
沒六吋螢幕都算垃圾,2
螢幕只要有瀏海、鑽洞就不算贏,2
台灣4a賣399嗎？,2
除非是轉珠遊戲不然螢幕這麼小真的很難玩,2
保密安全性較優,2
谷歌美國特價時台灣谷歌永遠裝死，台灣人有夠可憐,2
我沒差 我在美國 那看起來還是買 pixel 4a 好了,2
A13效能過剩吧 沒重度遊戲選4a 拍照跟螢幕都贏,2
a13 是台積電 7nm 製程; 730 是三星 8nm 製程,2
可以想見 iPhone SE 一定很順 可是那大小真的過時,2
iOS 超糞 超級噴電系統又不直覺,1
再貼就端午了,2
全都幻覺嚇不了我,2
不就i8換心，覺得手機只有A13一個亮點也叫cp值高的,2
就買吧,2
#NAME?,2
